-0.005511f,-0.014887f,0.020157f,
-0.003305f,-0.014887f,0.020157f,
-0.0011f,-0.014886f,0.020157f,
0.001105f,-0.014886f,0.020156f,
0.003311f,-0.014886f,0.020156f,
0.005516f,-0.014885f,0.020156f,
0.007721f,-0.014885f,0.019606f,
0.005516f,-0.014885f,0.019606f,
0.003311f,-0.014886f,0.019606f,
0.001105f,-0.014886f,0.019606f,
-0.0011f,-0.014886f,0.019607f,
-0.003305f,-0.014887f,0.019607f,
-0.005511f,-0.014887f,0.019607f,
-0.007716f,-0.014887f,0.019607f,
-0.007716f,-0.014887f,0.019882f,
0.007721f,-0.014885f,0.019881f,
0.007721f,-0.014885f,0.019606f,
0.007721f,-0.014885f,0.020156f,
0.008936f,-0.014184f,0.019606f,
0.008936f,-0.014184f,0.020156f,
0.008713f,-0.014474f,0.020156f,
0.008422f,-0.014697f,0.020156f,
0.008084f,-0.014837f,0.020156f,
0.007721f,-0.014885f,0.019881f,
0.008084f,-0.014837f,0.019606f,
0.008422f,-0.014697f,0.019606f,
0.008713f,-0.014474f,0.019606f,
0.008936f,-0.014184f,0.019881f,
0.008936f,-0.014184f,0.020156f,
0.008936f,-0.014184f,0.019606f,
0.010276f,-0.011862f,0.020156f,
0.010276f,-0.011862f,0.019606f,
0.008936f,-0.014184f,0.019881f,
0.009382f,-0.01341f,0.020156f,
0.009829f,-0.012636f,0.020156f,
0.009829f,-0.012636f,0.019606f,
0.009382f,-0.01341f,0.019606f,
0.010276f,-0.011862f,0.019881f,
0.010276f,-0.011862f,0.020156f,
0.010275f,-0.010459f,0.019606f,
0.010275f,-0.010459f,0.020156f,
0.010276f,-0.011862f,0.019881f,
0.010442f,-0.010917f,0.020156f,
0.010442f,-0.011404f,0.020156f,
0.010276f,-0.011862f,0.019606f,
0.010442f,-0.011404f,0.019606f,
0.010442f,-0.010917f,0.019606f,
0.010275f,-0.010459f,0.019881f,
0.010275f,-0.010459f,0.020156f,
0.010275f,-0.010459f,0.019606f,
0.002556f,0.002902f,0.019607f,
0.010275f,-0.010459f,0.019881f,
0.009172f,-0.00855f,0.020156f,
0.00807f,-0.006642f,0.020156f,
0.006967f,-0.004733f,0.020156f,
0.005864f,-0.002824f,0.020156f,
0.004762f,-0.000916f,0.020156f,
0.003659f,0.000993f,0.020157f,
0.003659f,0.000993f,0.019607f,
0.004762f,-0.000916f,0.019606f,
0.005864f,-0.002824f,0.019606f,
0.006967f,-0.004733f,0.019606f,
0.00807f,-0.006642f,0.019606f,
0.009172f,-0.00855f,0.019606f,
0.002556f,0.002902f,0.020157f,
0.002556f,0.002902f,0.019882f,
0.002556f,0.002902f,0.020157f,
0.001342f,0.003603f,0.019607f,
0.001342f,0.003603f,0.020157f,
0.001705f,0.003555f,0.020157f,
0.002043f,0.003415f,0.020157f,
0.002333f,0.003192f,0.020157f,
0.002556f,0.002902f,0.019882f,
0.002556f,0.002902f,0.019607f,
0.002333f,0.003192f,0.019607f,
0.002043f,0.003415f,0.019607f,
0.001705f,0.003555f,0.019607f,
0.001342f,0.003603f,0.019882f,
0.001342f,0.003603f,0.020157f,
0.001342f,0.003603f,0.019607f,
-0.001342f,0.003602f,0.019607f,
-2.559e-7f,0.003602f,0.020157f,
-3.0928e-7f,0.003602f,0.019607f,
0.001342f,0.003603f,0.019882f,
-0.001342f,0.003602f,0.020157f,
-0.001342f,0.003602f,0.019882f,
-0.002556f,0.002901f,0.020157f,
-0.002556f,0.002901f,0.019607f,
-0.002556f,0.002901f,0.019882f,
-0.001342f,0.003602f,0.020157f,
-0.001342f,0.003602f,0.019882f,
-0.002333f,0.003192f,0.020157f,
-0.002043f,0.003414f,0.020157f,
-0.001705f,0.003554f,0.020157f,
-0.001342f,0.003602f,0.019607f,
-0.001705f,0.003554f,0.019607f,
-0.002043f,0.003414f,0.019607f,
-0.002333f,0.003192f,0.019607f,
0.007724f,-0.01514f,0.020256f,
0.009155f,-0.014314f,0.019606f,
0.007724f,-0.01514f,0.019606f,
0.008122f,-0.015091f,0.019606f,
0.008523f,-0.014934f,0.019606f,
0.00871f,-0.014813f,0.019606f,
0.008881f,-0.014667f,0.019606f,
0.009031f,-0.014499f,0.019606f,
0.009155f,-0.014314f,0.019931f,
0.007724f,-0.01514f,0.019931f,
0.009155f,-0.014314f,0.020256f,
0.009135f,-0.014347f,0.020256f,
0.009064f,-0.014455f,0.020256f,
0.008984f,-0.014557f,0.020256f,
0.008888f,-0.014661f,0.020256f,
0.008783f,-0.014756f,0.020256f,
0.00867f,-0.014842f,0.020256f,
0.00855f,-0.014919f,0.020256f,
0.008367f,-0.01501f,0.020256f,
0.008174f,-0.015077f,0.020256f,
0.007975f,-0.015121f,0.020256f,
0.007771f,-0.015139f,0.020256f,
0.007763f,-0.01514f,0.020256f,
0.009155f,-0.014314f,0.020256f,
0.010499f,-0.011986f,0.019606f,
0.009827f,-0.01315f,0.019606f,
0.009155f,-0.014314f,0.019606f,
0.009155f,-0.014314f,0.019931f,
0.010499f,-0.011986f,0.020256f,
0.010499f,-0.011986f,0.019931f,
0.009603f,-0.013538f,0.020256f,
0.010051f,-0.012762f,0.020256f,
0.010499f,-0.010334f,0.019606f,
0.010499f,-0.011986f,0.020256f,
0.010499f,-0.011986f,0.019931f,
0.010499f,-0.010334f,0.020256f,
0.010606f,-0.010556f,0.020256f,
0.010679f,-0.010792f,0.020256f,
0.010716f,-0.011037f,0.020256f,
0.010716f,-0.011284f,0.020256f,
0.010679f,-0.011528f,0.020256f,
0.010606f,-0.011764f,0.020256f,
0.010499f,-0.010334f,0.019931f,
0.010499f,-0.011986f,0.019606f,
0.010695f,-0.011447f,0.019606f,
0.010695f,-0.010873f,0.019606f,
0.002776f,0.003032f,0.020257f,
0.002776f,0.003032f,0.019607f,
0.003879f,0.001123f,0.019607f,
0.004982f,-0.000787f,0.019606f,
0.006086f,-0.002696f,0.019606f,
0.007189f,-0.004606f,0.019606f,
0.008292f,-0.006515f,0.019606f,
0.009395f,-0.008424f,0.019606f,
0.010499f,-0.010334f,0.019606f,
0.010499f,-0.010334f,0.019931f,
0.010499f,-0.010334f,0.020256f,
0.002776f,0.003032f,0.019932f,
0.007924f,-0.005879f,0.020256f,
0.00535f,-0.001423f,0.020256f,
0.001345f,0.003858f,0.020257f,
0.002776f,0.003032f,0.019607f,
0.002651f,0.003217f,0.019607f,
0.002502f,0.003385f,0.019607f,
0.002331f,0.003531f,0.019607f,
0.002143f,0.003652f,0.019607f,
0.001743f,0.003809f,0.019607f,
0.001345f,0.003858f,0.019607f,
0.002776f,0.003032f,0.020257f,
0.002776f,0.003032f,0.019932f,
0.001345f,0.003858f,0.019932f,
0.001384f,0.003857f,0.020257f,
0.001512f,0.003849f,0.020257f,
0.00164f,0.003831f,0.020257f,
0.001779f,0.0038f,0.020257f,
0.001914f,0.003757f,0.020257f,
0.002045f,0.003702f,0.020257f,
0.002171f,0.003636f,0.020257f,
0.002341f,0.003523f,0.020257f,
0.002496f,0.003391f,0.020257f,
0.002633f,0.00324f,0.020257f,
0.002752f,0.003072f,0.020257f,
0.002756f,0.003065f,0.020257f,
-0.001345f,0.003857f,0.019607f,
-0.000449f,0.003857f,0.019607f,
0.000448f,0.003858f,0.019607f,
0.001345f,0.003858f,0.019607f,
0.001345f,0.003858f,0.019932f,
0.001345f,0.003858f,0.020257f,
-0.001345f,0.003857f,0.020257f,
-0.001345f,0.003857f,0.019932f,
0.000448f,0.003858f,0.020257f,
-0.000448f,0.003857f,0.020257f,
-0.001345f,0.003857f,0.020257f,
-0.002776f,0.003031f,0.019607f,
-0.002776f,0.003031f,0.020257f,
-0.002513f,0.003373f,0.020257f,
-0.002171f,0.003636f,0.020257f,
-0.001773f,0.003801f,0.020257f,
-0.002776f,0.003031f,0.019932f,
-0.001345f,0.003857f,0.019607f,
-0.001773f,0.003801f,0.019607f,
-0.002171f,0.003636f,0.019607f,
-0.002513f,0.003373f,0.019607f,
-0.001345f,0.003857f,0.019932f,
-0.010495f,-0.010337f,0.019608f,
-0.009392f,-0.008427f,0.019608f,
-0.008289f,-0.006518f,0.019608f,
-0.007187f,-0.004608f,0.019607f,
-0.006084f,-0.002698f,0.019607f,
-0.004981f,-0.000788f,0.019607f,
-0.003879f,0.001121f,0.019607f,
-0.002776f,0.003031f,0.019607f,
-0.002776f,0.003031f,0.019932f,
-0.002776f,0.003031f,0.020257f,
-0.010495f,-0.010337f,0.020258f,
-0.010495f,-0.010337f,0.019933f,
-0.005349f,-0.001425f,0.020257f,
-0.007922f,-0.005881f,0.020258f,
-0.010495f,-0.010337f,0.019608f,
-0.010495f,-0.01199f,0.020258f,
-0.010495f,-0.010337f,0.020258f,
-0.010495f,-0.010337f,0.019933f,
-0.010691f,-0.01145f,0.020258f,
-0.010691f,-0.010876f,0.020258f,
-0.010495f,-0.01199f,0.019608f,
-0.010495f,-0.01199f,0.019933f,
-0.010691f,-0.010876f,0.019608f,
-0.010691f,-0.01145f,0.019608f,
-0.00915f,-0.014317f,0.019607f,
-0.009822f,-0.013153f,0.019607f,
-0.010495f,-0.01199f,0.019608f,
-0.010495f,-0.01199f,0.019933f,
-0.010495f,-0.01199f,0.020258f,
-0.00915f,-0.014317f,0.020257f,
-0.00915f,-0.014317f,0.019932f,
-0.009822f,-0.013153f,0.020257f,
-0.00915f,-0.014317f,0.019607f,
-0.00915f,-0.014317f,0.020257f,
-0.007719f,-0.015142f,0.019607f,
-0.007719f,-0.015142f,0.020257f,
-0.00915f,-0.014317f,0.019932f,
-0.008146f,-0.015086f,0.020257f,
-0.008545f,-0.014921f,0.020257f,
-0.008887f,-0.014659f,0.020257f,
-0.007719f,-0.015142f,0.019932f,
-0.008887f,-0.014659f,0.019607f,
-0.008545f,-0.014921f,0.019607f,
-0.008146f,-0.015086f,0.019607f,
0.007724f,-0.01514f,0.019606f,
0.005518f,-0.01514f,0.019606f,
0.003312f,-0.015141f,0.019606f,
0.001106f,-0.015141f,0.019606f,
-0.0011f,-0.015141f,0.019607f,
-0.003306f,-0.015142f,0.019607f,
-0.005513f,-0.015142f,0.019607f,
-0.007719f,-0.015142f,0.019607f,
0.007724f,-0.01514f,0.020256f,
0.007724f,-0.01514f,0.019931f,
-0.007719f,-0.015142f,0.019932f,
-0.007719f,-0.015142f,0.020257f,
-0.002571f,-0.015142f,0.020257f,
0.002577f,-0.015141f,0.020256f,
0.010499f,-0.010334f,0.020256f,
0.003035f,0.003182f,0.020557f,
0.002776f,0.003032f,0.020257f,
0.00535f,-0.001423f,0.020256f,
0.007924f,-0.005879f,0.020256f,
0.010519f,-0.010323f,0.02037f,
0.010575f,-0.01029f,0.020468f,
0.010659f,-0.010241f,0.020533f,
0.010759f,-0.010184f,0.020556f,
0.009471f,-0.007956f,0.020556f,
0.008184f,-0.005729f,0.020556f,
0.006897f,-0.003501f,0.020556f,
0.00561f,-0.001273f,0.020556f,
0.004323f,0.000954f,0.020557f,
0.002936f,0.003125f,0.020534f,
0.002852f,0.003076f,0.020469f,
0.002795f,0.003043f,0.020372f,
-0.002776f,0.003031f,0.020257f,
-0.010755f,-0.010187f,0.020558f,
-0.003036f,0.003181f,0.020557f,
-0.004322f,0.000953f,0.020557f,
-0.005609f,-0.001275f,0.020557f,
-0.006895f,-0.003503f,0.020558f,
-0.008182f,-0.005731f,0.020558f,
-0.009468f,-0.007959f,0.020558f,
-0.010495f,-0.010337f,0.020258f,
-0.007922f,-0.005881f,0.020258f,
-0.005349f,-0.001425f,0.020257f,
-0.010655f,-0.010245f,0.020535f,
-0.010571f,-0.010293f,0.02047f,
-0.010515f,-0.010326f,0.020372f,
-0.002796f,0.003043f,0.020372f,
-0.002852f,0.003075f,0.020469f,
-0.002936f,0.003124f,0.020535f,
-0.010754f,-0.01214f,0.020558f,
-0.010082f,-0.013303f,0.020557f,
-0.009409f,-0.014467f,0.020557f,
-0.00915f,-0.014317f,0.020257f,
-0.009822f,-0.013153f,0.020257f,
-0.00931f,-0.014409f,0.020535f,
-0.009226f,-0.014361f,0.020469f,
-0.009169f,-0.014328f,0.020372f,
-0.010495f,-0.01199f,0.020258f,
-0.010514f,-0.012001f,0.020372f,
-0.010571f,-0.012034f,0.02047f,
-0.010655f,-0.012082f,0.020535f,
0.003035f,0.003182f,0.020557f,
0.002776f,0.003032f,0.020257f,
0.002918f,0.003164f,0.020536f,
0.002831f,0.003111f,0.020469f,
0.002774f,0.003076f,0.020367f,
0.003007f,0.00323f,0.020557f,
0.002913f,0.003172f,0.020536f,
0.002826f,0.003119f,0.020469f,
0.002769f,0.003083f,0.020367f,
0.002321f,0.003896f,0.020557f,
0.002266f,0.003801f,0.020536f,
0.002215f,0.003713f,0.020469f,
0.002181f,0.003655f,0.020367f,
0.001694f,0.004126f,0.020557f,
0.001674f,0.004018f,0.020536f,
0.001656f,0.003917f,0.020469f,
0.001644f,0.003852f,0.020367f,
0.001391f,0.004157f,0.020557f,
0.001388f,0.004047f,0.020536f,
0.001386f,0.003945f,0.020469f,
0.001384f,0.003878f,0.020367f,
0.001345f,0.004158f,0.020557f,
0.001345f,0.003858f,0.020257f,
0.002795f,0.003043f,0.020372f,
0.002852f,0.003076f,0.020469f,
0.002936f,0.003125f,0.020534f,
0.001384f,0.003857f,0.020257f,
0.001512f,0.003849f,0.020257f,
0.00164f,0.003831f,0.020257f,
0.001779f,0.0038f,0.020257f,
0.001914f,0.003757f,0.020257f,
0.002045f,0.003702f,0.020257f,
0.002171f,0.003636f,0.020257f,
0.002341f,0.003523f,0.020257f,
0.002496f,0.003391f,0.020257f,
0.002633f,0.00324f,0.020257f,
0.002752f,0.003072f,0.020257f,
0.002756f,0.003065f,0.020257f,
0.001345f,0.004043f,0.020534f,
0.001345f,0.003946f,0.020469f,
0.001345f,0.003881f,0.020372f,
0.003009f,0.00322f,0.020557f,
0.002756f,0.003065f,0.02026f,
0.002752f,0.003072f,0.02026f,
0.001384f,0.003858f,0.020271f,
-0.009409f,-0.014467f,0.020557f,
-0.009018f,-0.01479f,0.020534f,
-0.008949f,-0.014721f,0.020469f,
-0.008903f,-0.014675f,0.020372f,
-0.008637f,-0.015082f,0.020534f,
-0.008589f,-0.014997f,0.020469f,
-0.008556f,-0.014941f,0.020372f,
-0.007719f,-0.015142f,0.020257f,
-0.008146f,-0.015086f,0.020257f,
-0.008545f,-0.014921f,0.020257f,
-0.008887f,-0.014659f,0.020257f,
-0.00915f,-0.014317f,0.020257f,
-0.009169f,-0.014328f,0.020372f,
-0.009226f,-0.014361f,0.020469f,
-0.00931f,-0.014409f,0.020535f,
-0.009099f,-0.014871f,0.020557f,
-0.008695f,-0.015181f,0.020557f,
-0.008224f,-0.015376f,0.020557f,
-0.007719f,-0.015442f,0.020557f,
-0.007719f,-0.015328f,0.020534f,
-0.007719f,-0.01523f,0.020469f,
-0.007719f,-0.015165f,0.020372f,
0.010499f,-0.011986f,0.020256f,
0.009415f,-0.014464f,0.020556f,
0.010051f,-0.012762f,0.020256f,
0.009603f,-0.013538f,0.020256f,
0.009155f,-0.014314f,0.020256f,
0.009175f,-0.014325f,0.02037f,
0.009231f,-0.014358f,0.020468f,
0.009315f,-0.014407f,0.020533f,
0.009863f,-0.013688f,0.020556f,
0.010311f,-0.012912f,0.020555f,
0.010759f,-0.012136f,0.020555f,
0.010659f,-0.012079f,0.020533f,
0.010575f,-0.01203f,0.020468f,
0.010519f,-0.011998f,0.02037f,
0.009847f,-0.013162f,0.02037f,
0.009987f,-0.013243f,0.020533f,
0.010759f,-0.012136f,0.020555f,
0.010499f,-0.011986f,0.020256f,
0.010781f,-0.012096f,0.020555f,
0.010684f,-0.012043f,0.020534f,
0.010595f,-0.011995f,0.020468f,
0.010537f,-0.011963f,0.020366f,
0.010786f,-0.012087f,0.020555f,
0.010689f,-0.012035f,0.020534f,
0.0106f,-0.011987f,0.020468f,
0.010541f,-0.011955f,0.020366f,
0.01102f,-0.01116f,0.020555f,
0.01091f,-0.01116f,0.020534f,
0.010808f,-0.01116f,0.020468f,
0.010742f,-0.01116f,0.020366f,
0.010906f,-0.010503f,0.020556f,
0.010802f,-0.01054f,0.020534f,
0.010707f,-0.010574f,0.020468f,
0.010644f,-0.010597f,0.020366f,
0.010781f,-0.010224f,0.020556f,
0.010684f,-0.010277f,0.020534f,
0.010595f,-0.010326f,0.020468f,
0.010536f,-0.010358f,0.020366f,
0.010759f,-0.010184f,0.020556f,
0.010499f,-0.010334f,0.020256f,
0.010606f,-0.010556f,0.020256f,
0.010679f,-0.010792f,0.020256f,
0.010716f,-0.011037f,0.020256f,
0.010716f,-0.011284f,0.020256f,
0.010679f,-0.011528f,0.020256f,
0.010606f,-0.011764f,0.020256f,
0.010659f,-0.010241f,0.020533f,
0.010575f,-0.01029f,0.020468f,
0.010519f,-0.010323f,0.02037f,
0.010519f,-0.011998f,0.02037f,
0.010575f,-0.01203f,0.020468f,
0.010659f,-0.012079f,0.020533f,
0.010518f,-0.011952f,0.020259f,
0.010522f,-0.011945f,0.020259f,
0.010518f,-0.010368f,0.02027f,
-0.002264f,0.003796f,0.020534f,
-0.002215f,0.003712f,0.020469f,
-0.002182f,0.003656f,0.020372f,
-0.002644f,0.003504f,0.020535f,
-0.002575f,0.003435f,0.020469f,
-0.002529f,0.003389f,0.020372f,
-0.003036f,0.003181f,0.020557f,
-0.002776f,0.003031f,0.020257f,
-0.002513f,0.003373f,0.020257f,
-0.002171f,0.003636f,0.020257f,
-0.001773f,0.003801f,0.020257f,
-0.001345f,0.004157f,0.020557f,
-0.00185f,0.004091f,0.020557f,
-0.002321f,0.003896f,0.020557f,
-0.002725f,0.003585f,0.020557f,
-0.002936f,0.003124f,0.020535f,
-0.002852f,0.003075f,0.020469f,
-0.002796f,0.003043f,0.020372f,
-0.001345f,0.003857f,0.020257f,
-0.001345f,0.00388f,0.020372f,
-0.001345f,0.003945f,0.020469f,
-0.001345f,0.004042f,0.020534f,
-0.010495f,-0.01199f,0.020258f,
-0.010691f,-0.01145f,0.020258f,
-0.010691f,-0.010876f,0.020258f,
-0.010495f,-0.010337f,0.020258f,
-0.010515f,-0.010326f,0.020372f,
-0.010571f,-0.010293f,0.02047f,
-0.010655f,-0.010245f,0.020535f,
-0.010755f,-0.010187f,0.020558f,
-0.010987f,-0.010824f,0.020558f,
-0.010986f,-0.011503f,0.020558f,
-0.010754f,-0.01214f,0.020558f,
-0.010655f,-0.012082f,0.020535f,
-0.010571f,-0.012034f,0.02047f,
-0.010514f,-0.012001f,0.020372f,
-0.010901f,-0.011163f,0.020535f,
-0.010739f,-0.011163f,0.020372f,
-0.007719f,-0.015142f,0.020257f,
0.007724f,-0.01514f,0.020256f,
-0.007719f,-0.015442f,0.020557f,
-0.005145f,-0.015442f,0.020557f,
-0.002571f,-0.015442f,0.020557f,
2.802e-6f,-0.015441f,0.020556f,
0.002577f,-0.015441f,0.020556f,
0.00515f,-0.01544f,0.020556f,
0.007724f,-0.01544f,0.020556f,
-0.007719f,-0.015165f,0.020372f,
-0.007719f,-0.01523f,0.020469f,
-0.007719f,-0.015328f,0.020534f,
0.002577f,-0.015141f,0.020256f,
-0.002571f,-0.015142f,0.020257f,
0.007724f,-0.015325f,0.020533f,
0.007724f,-0.015228f,0.020468f,
0.007724f,-0.015163f,0.02037f,
0.001345f,0.003858f,0.020257f,
-0.001345f,0.003857f,0.020257f,
0.001345f,0.004158f,0.020557f,
-1.9187e-7f,0.004157f,0.020557f,
-0.000448f,0.003857f,0.020257f,
0.000448f,0.003858f,0.020257f,
0.001345f,0.003881f,0.020372f,
0.001345f,0.003946f,0.020469f,
0.001345f,0.004043f,0.020534f,
-0.001345f,0.004157f,0.020557f,
-0.001345f,0.004042f,0.020534f,
-0.001345f,0.003945f,0.020469f,
-0.001345f,0.00388f,0.020372f,
0.007724f,-0.01544f,0.020556f,
0.007724f,-0.01514f,0.020256f,
0.00777f,-0.01544f,0.020556f,
0.007768f,-0.015329f,0.020535f,
0.007765f,-0.015227f,0.020468f,
0.007764f,-0.015161f,0.020366f,
0.00778f,-0.015439f,0.020556f,
0.007777f,-0.015329f,0.020535f,
0.007774f,-0.015227f,0.020468f,
0.007772f,-0.01516f,0.020366f,
0.0087f,-0.015178f,0.020556f,
0.008645f,-0.015083f,0.020535f,
0.008594f,-0.014995f,0.020468f,
0.008561f,-0.014937f,0.020366f,
0.009213f,-0.014751f,0.020556f,
0.009129f,-0.014679f,0.020534f,
0.009051f,-0.014613f,0.020468f,
0.009f,-0.01457f,0.020366f,
0.009391f,-0.014503f,0.020556f,
0.009297f,-0.014446f,0.020534f,
0.00921f,-0.014393f,0.020468f,
0.009153f,-0.014358f,0.020366f,
0.009415f,-0.014464f,0.020556f,
0.009155f,-0.014314f,0.020256f,
0.009315f,-0.014407f,0.020533f,
0.009231f,-0.014358f,0.020468f,
0.009175f,-0.014325f,0.02037f,
0.007724f,-0.015163f,0.02037f,
0.007724f,-0.015228f,0.020468f,
0.007724f,-0.015325f,0.020533f,
0.009135f,-0.014347f,0.020256f,
0.009064f,-0.014455f,0.020256f,
0.008984f,-0.014557f,0.020256f,
0.008888f,-0.014661f,0.020256f,
0.008783f,-0.014756f,0.020256f,
0.00867f,-0.014842f,0.020256f,
0.00855f,-0.014919f,0.020256f,
0.008367f,-0.01501f,0.020256f,
0.008174f,-0.015077f,0.020256f,
0.007975f,-0.015121f,0.020256f,
0.007771f,-0.015139f,0.020256f,
0.007763f,-0.01514f,0.020256f,
0.007763f,-0.01514f,0.020259f,
0.007771f,-0.015139f,0.020259f,
0.009135f,-0.014348f,0.02027f,
-0.009974f,-0.011692f,0.020758f,
-0.009303f,-0.012853f,0.020757f,
-0.008631f,-0.014014f,0.020757f,
-0.008501f,-0.014193f,0.020757f,
-0.008337f,-0.014341f,0.020757f,
-0.008146f,-0.014451f,0.020757f,
-0.007936f,-0.014519f,0.020757f,
-0.007716f,-0.014542f,0.020757f,
-0.006001f,-0.014542f,0.020757f,
-0.004286f,-0.014542f,0.020757f,
-0.00257f,-0.014542f,0.020757f,
-0.000855f,-0.014541f,0.020757f,
0.00086f,-0.014541f,0.020756f,
0.002576f,-0.014541f,0.020756f,
0.004291f,-0.014541f,0.020756f,
0.006006f,-0.01454f,0.020756f,
0.007721f,-0.01454f,0.020756f,
0.007941f,-0.014517f,0.020756f,
0.008151f,-0.014448f,0.020756f,
0.008343f,-0.014338f,0.020756f,
0.008507f,-0.01419f,0.020756f,
0.008637f,-0.014011f,0.020756f,
0.009307f,-0.01285f,0.020756f,
0.009977f,-0.011689f,0.020756f,
0.010067f,-0.011487f,0.020756f,
0.010112f,-0.011271f,0.020756f,
0.010112f,-0.01105f,0.020756f,
0.010067f,-0.010834f,0.020756f,
0.009977f,-0.010632f,0.020756f,
0.009119f,-0.009147f,0.020756f,
0.008261f,-0.007663f,0.020756f,
0.007404f,-0.006178f,0.020756f,
0.006546f,-0.004693f,0.020756f,
0.005688f,-0.003209f,0.020756f,
0.004831f,-0.001724f,0.020756f,
0.003973f,-0.00024f,0.020757f,
0.003115f,0.001245f,0.020757f,
0.002257f,0.00273f,0.020757f,
0.002127f,0.002908f,0.020757f,
0.001963f,0.003056f,0.020757f,
0.001772f,0.003166f,0.020757f,
0.001562f,0.003234f,0.020757f,
0.001342f,0.003258f,0.020757f,
1.2757e-8f,0.003257f,0.020757f,
-0.001342f,0.003257f,0.020757f,
-0.001562f,0.003234f,0.020757f,
-0.001772f,0.003166f,0.020757f,
-0.001963f,0.003055f,0.020757f,
-0.002127f,0.002907f,0.020757f,
-0.002258f,0.002729f,0.020757f,
-0.003115f,0.001244f,0.020757f,
-0.003972f,-0.000241f,0.020757f,
-0.00483f,-0.001726f,0.020757f,
-0.005687f,-0.003211f,0.020757f,
-0.006544f,-0.004696f,0.020757f,
-0.007402f,-0.00618f,0.020757f,
-0.008259f,-0.007665f,0.020757f,
-0.009117f,-0.00915f,0.020758f,
-0.009974f,-0.010635f,0.020758f,
-0.010064f,-0.010837f,0.020758f,
-0.010109f,-0.011053f,0.020758f,
-0.010109f,-0.011274f,0.020758f,
-0.010063f,-0.01149f,0.020758f,
-0.005878f,-0.008511f,0.020757f,
-0.005826f,-0.008274f,0.020757f,
-0.005769f,-0.008038f,0.020757f,
-0.005708f,-0.007803f,0.020757f,
-0.005642f,-0.00757f,0.020757f,
-0.005571f,-0.007338f,0.020757f,
-0.005496f,-0.007108f,0.020757f,
-0.005416f,-0.006879f,0.020757f,
-0.005331f,-0.006652f,0.020757f,
-0.005243f,-0.006426f,0.020757f,
-0.00515f,-0.006202f,0.020757f,
-0.005052f,-0.00598f,0.020757f,
-0.004951f,-0.005759f,0.020757f,
-0.004845f,-0.005541f,0.020757f,
-0.004735f,-0.005325f,0.020757f,
-0.004621f,-0.005111f,0.020757f,
-0.004503f,-0.004899f,0.020757f,
-0.00438f,-0.00469f,0.020757f,
-0.004254f,-0.004482f,0.020757f,
-0.004124f,-0.004278f,0.020757f,
-0.00399f,-0.004075f,0.020757f,
-0.003852f,-0.003876f,0.020757f,
-0.003711f,-0.003679f,0.020757f,
-0.003565f,-0.003484f,0.020757f,
-0.003416f,-0.003293f,0.020757f,
-0.003263f,-0.003104f,0.020757f,
-0.003107f,-0.002919f,0.020757f,
-0.002947f,-0.002737f,0.020757f,
-0.002784f,-0.002557f,0.020757f,
-0.002617f,-0.002381f,0.020757f,
-0.002446f,-0.002208f,0.020757f,
-0.002273f,-0.002039f,0.020757f,
-0.002096f,-0.001873f,0.020757f,
-0.001986f,-0.001777f,0.020757f,
-0.001873f,-0.001687f,0.020757f,
-0.001757f,-0.001603f,0.020757f,
-0.001637f,-0.001525f,0.020757f,
-0.001513f,-0.001451f,0.020757f,
-0.001386f,-0.001384f,0.020757f,
-0.001256f,-0.001323f,0.020757f,
-0.001123f,-0.001267f,0.020757f,
-0.000988f,-0.001218f,0.020757f,
-0.00085f,-0.001175f,0.020757f,
-0.000711f,-0.001139f,0.020757f,
-0.000571f,-0.001109f,0.020757f,
-0.000429f,-0.001086f,0.020757f,
-0.000286f,-0.001069f,0.020757f,
-0.000142f,-0.001059f,0.020757f,
1.2247e-6f,-0.001056f,0.020757f,
0.000145f,-0.001059f,0.020757f,
0.000288f,-0.00107f,0.020757f,
0.000431f,-0.001086f,0.020757f,
0.000573f,-0.001109f,0.020757f,
0.000714f,-0.001139f,0.020757f,
0.000853f,-0.001176f,0.020757f,
0.00099f,-0.001218f,0.020757f,
0.001125f,-0.001267f,0.020757f,
0.001258f,-0.001323f,0.020757f,
0.001388f,-0.001384f,0.020757f,
0.001515f,-0.001452f,0.020757f,
0.001639f,-0.001525f,0.020757f,
0.001759f,-0.001604f,0.020757f,
0.001876f,-0.001688f,0.020757f,
0.001989f,-0.001778f,0.020757f,
0.002099f,-0.001874f,0.020757f,
0.002276f,-0.00204f,0.020757f,
0.002449f,-0.002209f,0.020757f,
0.00262f,-0.002382f,0.020757f,
0.002786f,-0.002558f,0.020757f,
0.00295f,-0.002737f,0.020757f,
0.00311f,-0.00292f,0.020757f,
0.003266f,-0.003105f,0.020757f,
0.003419f,-0.003294f,0.020757f,
0.003568f,-0.003485f,0.020756f,
0.003713f,-0.003679f,0.020756f,
0.003855f,-0.003876f,0.020756f,
0.003993f,-0.004076f,0.020756f,
0.004127f,-0.004278f,0.020756f,
0.004257f,-0.004483f,0.020756f,
0.004383f,-0.00469f,0.020756f,
0.004505f,-0.004899f,0.020756f,
0.004623f,-0.005111f,0.020756f,
0.004738f,-0.005325f,0.020756f,
0.004848f,-0.005541f,0.020756f,
0.004953f,-0.00576f,0.020756f,
0.005055f,-0.00598f,0.020756f,
0.005152f,-0.006202f,0.020756f,
0.005245f,-0.006426f,0.020756f,
0.005334f,-0.006651f,0.020756f,
0.005419f,-0.006879f,0.020756f,
